pred_loss	pred_accuracy	loss_epoch_0	loss_epoch_1	accuracy_epoch_0	accuracy_epoch_1
0.5655203461647034	0.09346316754817963	0.5733533501625061	0.4412817060947418	0.21549823880195618	0.31937360763549805
0.25830018520355225	0.3028121590614319	0.5545889139175415	0.4235883951187134	0.3458031415939331	0.34589913487434387
0.7566587328910828	0.21954244375228882	0.45485129952430725	0.3080078065395355	0.17310111224651337	0.3971264660358429
0.271248459815979	0.41206982731819153	0.8011931777000427	0.6649627685546875	0.379451721906662	0.21946899592876434
0.7044746279716492	0.04691726341843605	0.6592850685119629	0.561943531036377	0.3762982189655304	0.36934545636177063
0.42879945039749146	0.3152804672718048	0.6588425636291504	0.6594312787055969	0.33713769912719727	0.2546345591545105
0.3980766236782074	0.06845026463270187	0.4140768051147461	0.33901745080947876	0.2534644901752472	0.22606870532035828
0.38107725977897644	0.0066671776585280895	0.465144544839859	0.3463447690010071	0.24307098984718323	0.3565024137496948
0.9750980734825134	0.4638485610485077	0.7130444645881653	0.6492757201194763	0.32701605558395386	0.41500675678253174
1.0160163640975952	0.5191820859909058	0.6360227465629578	0.5579960942268372	0.3175507187843323	0.3542279303073883
0.25305524468421936	0.29156824946403503	0.5322819352149963	0.481689989566803	0.35943058133125305	0.31722205877304077
0.37595170736312866	0.35330694913864136	0.4838828444480896	0.40609779953956604	0.3494347035884857	0.33476540446281433
0.7581232190132141	0.6320434808731079	0.5773480534553528	0.5786551237106323	0.14751406013965607	0.5210420489311218
0.3502148687839508	0.129532128572464	0.44217759370803833	0.4059131145477295	0.2606417238712311	0.15976257622241974
0.713218092918396	0.3852770924568176	0.5238926410675049	0.396860808134079	0.2752198576927185	0.2262764424085617
0.4062429368495941	0.18188148736953735	0.7225406765937805	0.618484377861023	0.33281826972961426	0.3208629786968231
0.4173954725265503	0.7148289084434509	0.5612676739692688	0.38145172595977783	0.19935333728790283	0.3608510196208954
0.4578838646411896	0.6219637989997864	0.47287067770957947	0.4407821297645569	0.34864774346351624	0.3375202417373657
